C00236489|09292017|25|833|49133
C00236513|09262017|1000|1|1000
C00236588|09072017|50|6|300
C00236760|09272017|197|10|2150
C00236760|09282017|172|6|1209
C00236778|09012017|140|1|140
C00236778|09112017|25|1|25
C00236778|09122017|200|1|200
C00236778|09182017|25|1|25
C00236778|09192017|138|2|275
C00236778|09252017|500|1|500
C00238204|09042017|350|1|350
C00238204|09142017|350|1|350
C00238204|09152017|350|1|350
C00238204|09172017|350|1|350
C00238204|09202017|350|1|350
C00238204|09242017|350|3|1050
C00238204|09282017|350|1|350
C00238311|09302017|140|27|3692
C00238725|08312017|90|3178|395564
C00238725|09302017|53|3198|263571
C00238865|09102017|25|1|25
C00238865|09212017|500|2|1000
C00238865|09222017|500|1|500
C00238865|09292017|750|2|1500
C00238865|09302017|500|3|1750
C00238907|09152017|500|4|2300
C00238907|09252017|500|2|1000
C00238907|09292017|5000|2|10000
C00239780|08312017|40|50|2345
C00239780|09302017|40|49|2330
C00239848|08312017|65|40|3702
C00239848|09152017|65|40|3702
C00239848|09182017|500|3|2000
C00239848|09252017|500|1|500
C00239848|09292017|65|41|3741
C00239947|08312017|48|29|1543
C00239947|09212017|34|145|7664
C00239947|09282017|32|29|1039
C00240069|08312017|73|12|1154
C00240069|09102017|60|87|8505
C00240069|09302017|73|12|1154
C00240457|09152017|25|37|1148
C00240986|09272017|750|6|4300
C00240986|09292017|1000|1|1000
C00241380|09042017|125|29|5342
C00241380|09152017|50|7|821
C00241380|09302017|50|7|821
C00242271|08312017|50|63|5732
C00242271|09112017|520|1|520
C00242271|09122017|5000|1|5000
C00242271|09302017|78|59|8310
C00243659|09012017|83|39|3378
C00243659|09052017|83|86|5630
C00244335|09292017|2000|1|2000
C00244533|08312017|750|1|750
C00244533|09152017|2500|1|2500
C00244863|09052017|150|1|150
C00244863|09122017|150|1|150
C00244863|09222017|150|2|300
C00244863|09262017|150|1|150
C00244863|09282017|100|1|100
C00244863|09292017|1250|9|8950
C00245530|09012017|50|1|50
C00245530|09062017|46|2|92
C00245530|09072017|35|1|35
C00245530|09122017|50|1|50
C00245530|09182017|150|1|150
C00247262|08312017|84|33|4352
C00247262|09302017|84|34|4404
C00247403|09012017|1000|1|1000
C00247403|09052017|500|5|3950
C00247403|09062017|1000|1|1000
C00247403|09072017|500|5|4500
C00247403|09082017|1400|2|2800
C00247403|09122017|500|1|500
C00247403|09142017|1000|1|1000
C00247403|09152017|1000|8|8000
C00247403|09172017|500|3|3000
C00247403|09182017|500|24|19000
C00247403|09192017|3500|1|3500
C00247403|09202017|3000|2|6000
C00247403|09212017|750|2|1500
C00247403|09252017|500|4|2500
C00247403|09272017|750|2|1500
C00247403|09292017|500|1|500
C00247569|08312017|250|11|2478
C00247569|09052017|1000|1|1000
C00247569|09122017|42|1|42
C00247569|09142017|1000|1|1000
C00247569|09252017|100|1|100
C00247569|09302017|178|12|2503
C00248195|08312017|416|4|1581
C00248195|09302017|416|4|1581
C00248716|09012017|38|1721|63518
C00248716|09052017|2750|2|5500
C00248716|09062017|25|3|2044
C00248716|09082017|19|5|5055
C00248716|09112017|2000|1|2000
C00248716|09142017|3500|1|3500
C00248716|09152017|38|1741|65654
C00248716|09182017|19|1|19
C00248716|09202017|22|2|44
C00248716|09212017|2000|1|2000
C00248716|09222017|14|4|55
C00248716|09252017|500|19|12800
C00248716|09262017|500|10|10050
C00248716|09272017|1000|5|3850
C00248716|09282017|815|2|1630
C00248716|09292017|38|1739|74904
C00248849|09072017|500|3|1350
C00248849|09122017|1000|3|2210
C00248849|09142017|170|2|340
C00248849|09162017|190|1|190
C00248849|09182017|190|1|190
C00248849|09202017|255|2|510
C00248849|09212017|50|1|50
C00248849|09252017|190|1|190
C00248849|09262017|275|36|12960
C00248849|09272017|458|22|26515
C00249342|09012017|90|10|2163
C00249342|09062017|271|2|541
C00249342|09072017|375|2|750
C00249342|09112017|750|2|1500
C00249342|09122017|500|4|2350
C00249342|09142017|250|1|250
C00249342|09152017|92|2|183
C00249342|09182017|500|1|500
C00249342|09202017|250|3|1500
C00249342|09222017|500|5|2100
C00250068|08312017|153|9|1785
C00250068|09052017|1000|1|1000
C00250068|09192017|292|12|6785
C00250399|09062017|2000|3|8000
C00250399|09122017|5000|1|5000
C00250399|09152017|5000|1|5000
C00250399|09182017|5000|1|5000
C00250399|09212017|5000|2|10000
C00250399|09222017|5000|1|5000
C00250399|09252017|500|1|500
C00250399|09262017|2250|12|33500
C00250399|09272017|3000|53|168400
C00250399|09282017|1000|3|3000
C00250399|09292017|66|5|1635
C00250407|08312017|54|63|6301
C00250407|09302017|50|70|6442
C00250753|08312017|20|14|370
C00250753|09052017|365|1|365
C00250753|09092017|1000|1|1000
C00250753|09102017|500|3|1799
C00250753|09112017|365|9|6575
C00250753|09122017|383|4|2130
C00250753|09142017|365|2|730
C00250753|09152017|23|16|1100
C00250753|09162017|750|2|1500
C00250753|09182017|2750|2|5500
C00250753|09202017|500|5|2230
C00250753|09222017|500|2|1000
C00250753|09262017|2500|3|8500
C00250753|09272017|500|3|5865
C00250753|09282017|383|2|765
C00250753|09302017|20|14|370
C00251009|08312017|25|3|75
C00251009|09012017|20|98|2086
C00251009|09152017|20|108|2355
C00251009|09292017|20|112|2450
C00251843|09012017|25|18|608
C00251876|08312017|60|525|61441
C00251876|09182017|50|5|260
C00251876|09282017|100|1|100
C00251876|09302017|60|517|58233
C00252338|08312017|63|8|649
C00252338|09012017|25|50|2451
C00252338|09052017|625|1|625
C00252338|09132017|83|1|83
C00252338|09152017|25|50|2451
C00252338|09292017|63|6|502
C00252338|09302017|74|2|147
C00252551|08312017|100|3|1125
C00252551|09012017|175|2|350
C00252551|09022017|100|1|100
C00252551|09032017|25|1|25
C00252551|09052017|550|2|1100
C00252551|09072017|250|1|250
C00252551|09082017|88|2|175
C00252551|09102017|63|4|250
C00252551|09112017|200|4|675
C00252551|09122017|100|3|300
C00252551|09132017|150|4|2825
C00252551|09152017|250|1|250
C00252551|09162017|100|2|200
C00252551|09182017|150|3|450
C00252551|09192017|550|2|1100
C00252551|09202017|300|4|1650
C00252551|09212017|50|2|100
C00252551|09222017|100|7|1825
C00252551|09232017|100|1|100
C00252551|09252017|38|2|75
C00252551|09272017|300|3|1450
C00252551|09282017|175|2|350
C00252551|09292017|300|3|1450
C00252551|09302017|100|4|550
C00252825|09012017|131|43|4737
C00252825|09062017|116|54|5475
C00252825|09072017|129|11|1387
C00252825|09082017|50|37|2551
C00252825|09112017|129|121|13981
C00252825|09152017|123|140|14385
C00252825|09182017|136|68|8847
C00252825|09192017|124|176|19669
C00252825|09212017|110|88|8585
C00252825|09262017|110|33|3007
C00252825|09272017|101|16|849
C00252940|08312017|30|4|135
C00252940|09012017|163|2|325
C00252940|09022017|25|3|550
C00252940|09032017|50|3|125
C00252940|09042017|63|6|1415
C00252940|09052017|250|5|2400
C00252940|09062017|143|2|285
C00252940|09072017|35|7|2345
C00252940|09082017|40|7|877
C00252940|09092017|500|1|500
C00252940|09102017|20|3|1032
C00252940|09112017|500|3|1750
C00252940|09122017|250|5|1060
C00252940|09132017|100|7|1995
C00252940|09142017|18|4|90
C00252940|09152017|63|6|1675
C00252940|09162017|30|6|2850
C00252940|09172017|25|6|190
C00252940|09192017|250|3|3050
C00252940|09202017|375|4|1775
C00252940|09212017|35|7|8180
C00252940|09222017|225|5|5710
C00252940|09232017|138|6|2325
C00252940|09242017|250|1|250
C00252940|09252017|30|7|5745
C00252940|09262017|1000|5|5985
C00252940|09272017|63|4|645
C00252940|09282017|25|9|8531
C00252940|09292017|1600|6|14260
C00252940|09302017|50|9|2915
C00253153|08312017|60|182|16254
C00253153|09082017|20|3|65
C00253153|09132017|50|1|50
C00253153|09222017|20|3|65
C00253153|09272017|50|1|50
C00253153|09302017|65|180|15967
C00253187|09142017|500|1|500
C00253187|09182017|500|2|1000
C00253187|09302017|1000|3|4200
C00253260|08312017|100|1|100
C00253260|09042017|200|1|200
C00253260|09052017|1598|3|4187
C00253260|09072017|100|3|400
C00253260|09082017|37|1|37
C00253260|09092017|500|3|1600
C00253260|09102017|500|1|500
C00253260|09112017|1000|1|1000
C00253260|09122017|799|5|2937
C00253260|09132017|425|2|850
C00253260|09162017|100|4|500
C00253260|09182017|250|1|250
C00253260|09192017|250|46|12665
C00253260|09202017|100|3|300
C00253260|09212017|100|2|200
C00253260|09222017|100|1|100
C00253260|09232017|175|4|1249
C00253260|09242017|849|2|1698
C00253260|09252017|250|5|3187
C00253260|09302017|100|2|200
C00253369|08312017|73|16|1985
C00253369|09302017|53|11|995
C00254185|09092017|1375|2|2750
C00254185|09142017|1000|3|4700
C00254185|09152017|2500|1|2500
C00254185|09212017|150|2|300
C00254573|09122017|625|2|1250
C00254573|09172017|250|1|250
C00254573|09292017|2500|1|2500
C00254953|08312017|100|19|3154
C00254953|09292017|141|145|24999
C00255216|08312017|125|13|1943
C00255216|09292017|125|13|1943
C00255562|09062017|1000|3|3000
C00255562|09182017|500|1|500
C00255562|09192017|361|1|361
C00255562|09252017|375|2|750
C00255562|09262017|500|4|1750
C00255562|09282017|1000|1|1000
C00255562|09292017|500|21|12250
C00255562|09302017|25|1|25
C00255695|09012017|30|165|41815
C00255695|09042017|25|265|9612
C00255695|09052017|25|1|25
C00255695|09062017|30|13|25900
C00255695|09072017|100|8|755
C00255695|09082017|250|10|4824
C00255695|09112017|50|14|1109
C00255695|09122017|100|12|2975
C00255695|09152017|250|10|2521
C00255695|09182017|63|14|1034
C00255695|09202017|325|10|2579
C00255695|09222017|1250|4|5100
C00255695|09242017|200|1|200
C00255695|09252017|50|30|6016
C00255695|09262017|280|1|280
C00255695|09272017|69|2|137
C00255695|09282017|138|2|275
C00255695|09292017|114|28|4130
C00255752|08312017|100|11|2281
C00255752|09012017|83|38|9290
C00255752|09022017|83|8|1623
C00255752|09032017|46|20|1191
C00255752|09042017|83|6|857
C00255752|09052017|83|23|5661
C00255752|09062017|125|15|4522
C00255752|09072017|83|11|2997
C00255752|09082017|500|23|10248
C00255752|09092017|250|17|4288
C00255752|09102017|83|24|5210
C00255752|09112017|500|40|23855
C00255752|09122017|154|20|5104
C00255752|09132017|325|22|7405
C00255752|09142017|300|29|10191
C00255752|09152017|83|25|5517
C00255752|09162017|83|23|4018
C00255752|09172017|83|15|3340
C00255752|09182017|440|20|8177
C00255752|09192017|83|13|2751
C00255752|09202017|250|23|7562
C00255752|09212017|250|50|15686
C00255752|09222017|83|74|15825
C00255752|09232017|83|35|5426
C00255752|09242017|83|20|6545
C00255752|09252017|250|24|8614
C00255752|09262017|250|17|4985
C00255752|09272017|500|44|18908
C00255752|09282017|500|36|13689
C00255752|09292017|500|49|22911
C00255752|09302017|100|50|15032
C00255877|09052017|400|1|400
C00255877|09302017|198|44|12390
C00256453|09222017|280|5|1980
C00256925|09062017|750|2|1500
C00256925|09122017|500|1|500
C00256925|09132017|250|1|250
C00256925|09152017|500|1|500
C00256925|09172017|1000|14|12950
C00256925|09182017|500|3|3250
C00256925|09212017|1300|2|2600
C00256925|09272017|1250|2|2500
C00257121|09072017|750|14|10500
C00257329|08312017|50|94|10628
C00257329|09302017|40|143|11783
C00257337|08312017|1175|2|2350
C00257337|09132017|250|41|26800
C00257337|09182017|500|1|500
C00257337|09192017|925|2|1850
C00257337|09212017|250|1|250
C00257337|09232017|500|1|500
C00257337|09292017|250|1|250
C00257337|09302017|2300|13|22350
C00257642|09012017|25|4|85
C00257642|09022017|25|4|110
C00257642|09032017|28|10|277
C00257642|09042017|20|8|185
C00257642|09052017|58|2|115
C00257642|09062017|18|2|35
C00257642|09072017|15|5|75
C00257642|09082017|10|1|10
C00257642|09092017|20|4|105
C00257642|09102017|250|1|250
C00257642|09112017|38|2|75
C00257642|09132017|10|1|10
C00257642|09142017|35|1|35
C00257642|09152017|25|1|25
C00257642|09162017|10|1|10
C00257642|09172017|25|1|25
C00257642|09192017|25|1|25
C00257642|09202017|1000|3|3100
C00257642|09212017|250|1|250
C00257642|09222017|55|2|110
C00257642|09242017|20|8|245
C00257642|09252017|50|3|120
C00257642|09262017|30|2|60
C00257642|09272017|25|1|25
C00257642|09282017|25|7|185
C00257642|09292017|25|5|1110
C00257642|09302017|25|11|3410
C00257956|08312017|5000|1|5000
C00257956|09062017|250|1|250
C00257956|09122017|500|1|500
C00257956|09272017|0|2|0
C00257956|09292017|500|1|500
C00258236|09152017|33|68|3582
C00258236|09292017|33|69|3487
C00258475|09082017|625|2|1250
C00258855|09112017|1000|1|1000
C00258855|09142017|1000|1|1000
C00258855|09182017|1000|1|1000
C00258855|09262017|500|1|500
C00258855|09272017|500|1|500
C00258855|09292017|1000|3|2250
C00259143|09082017|100|1|100
C00259143|09142017|138|2|275
C00259143|09202017|625|2|1250
C00259143|09272017|500|1|500
C00262295|08312017|74|28|4621
C00262295|09302017|80|27|4781
C00264564|08312017|900|13|10900
C00264564|09012017|35|1|35
C00264564|09062017|675|2|1350
C00264564|09102017|35|1|35
C00264564|09112017|500|1|500
C00264564|09152017|2700|2|5400
C00264564|09252017|500|2|1000
C00264564|09262017|500|1|500
C00264564|09302017|1600|2|3200
C00264689|09012017|48|2|95
C00264689|09132017|20|6|200
C00264689|09192017|250|3|633
C00264689|10022017|35|2|70
C00264689|10102017|130|2|260
C00264689|10182017|20|5|190
C00264697|08312017|150|39|9305
C00264697|09012017|100|174|39783
C00264697|09022017|200|13|3880
C00264697|09032017|63|10|675
C00264697|09042017|250|4|1650
C00264697|09052017|200|48|12415
C00264697|09062017|100|150|35072
C00264697|09072017|150|71|16395
C00264697|09082017|250|26|7810
C00264697|09092017|200|7|1930
C00264697|09102017|250|37|12330
C00264697|09112017|400|62|46535
C00264697|09122017|100|102|18105
C00264697|09132017|100|15|6337
C00264697|09142017|100|40|14408
C00264697|09152017|175|34|22885
C00264697|09162017|60|4|448
C00264697|09172017|41|8|82
C00264697|09182017|145|70|27726
C00264697|09192017|400|64|30345
C00264697|09202017|100|21|5210
C00264697|09212017|100|47|12555
C00264697|09222017|500|11|7935
C00264697|09232017|17|20|975
C00264697|09242017|100|19|3865
C00264697|09252017|63|62|18084
C00264697|09262017|500|76|61256
C00264697|09272017|100|60|16199
C00264697|09282017|250|45|18884
C00264697|09292017|113|22|4275
C00264697|09302017|250|76|24346
C00264770|08312017|250|6|1875
C00264770|09052017|500|1|500
C00264770|09122017|500|1|500
C00264770|09152017|208|1|208
C00264770|09212017|625|2|1250
C00264770|09252017|500|1|500
C00264770|09292017|367|2|733
C00266585|08312017|83|192|19816
C00266585|09302017|83|190|19808
C00266940|09072017|500|1|500
C00266940|09122017|2500|1|2500
C00266940|09132017|250|1|250
C00266940|09262017|500|2|1000
C00266940|09282017|1000|1|1000
C00267385|08312017|250|1|250
C00267385|09052017|500|1|500
C00267385|09072017|90|1|90
C00267385|09172017|100|1|100
C00267385|09182017|25|1|25
C00268904|08312017|30|117|5464
C00268904|09152017|26|123|5533
C00268904|09292017|25|126|5593
C00269340|09192017|500|3|1250
C00269340|09212017|1000|10|11700
C00269340|09272017|500|1|500
C00269340|09282017|1000|1|1000
C00269837|08312017|500|11|8550
C00269837|09012017|500|1|500
C00269837|09062017|500|1|500
C00269837|09192017|500|5|2900
C00269837|09212017|500|6|3250
C00269837|09222017|500|25|10350
C00269837|09272017|500|1|500
C00270934|09012017|15|1|15
C00270934|09052017|50|1|50
C00270934|09112017|500|1|500
C00270934|09192017|125|1|125
C00271007|09012017|20|57|1812
C00271007|09082017|21|423|14769
C00271007|09152017|21|58|4308
C00271007|09222017|20|445|15413
C00271007|09292017|20|57|1808
C00271312|09182017|500|14|8600
C00271312|09222017|1000|1|1000
C00271312|09252017|2500|1|2500
C00271312|09272017|250|1|250
C00271312|09302017|1000|1|1000
C00271338|09052017|250|1|250
C00271338|09142017|500|1|500
C00271338|09192017|2500|1|2500
C00271338|09242017|750|2|1500
C00272211|08312017|200|1|200
C00272211|09012017|100|1|100
C00272211|09052017|250|1|250
C00272211|09082017|500|17|9050
C00272211|09132017|500|17|11919
C00272211|09152017|500|38|20500
C00272211|09162017|100|3|650
C00272211|09182017|700|1|700
C00272211|09202017|300|24|9420
C00272211|09262017|500|16|8900
C00273169|09052017|1000|2|2000
C00273169|09142017|450|1|450
C00273169|09152017|250|1|250
C00273169|09182017|250|3|1500
C00273169|09192017|250|3|900
C00273169|09202017|250|1|250
C00273169|09252017|250|1|250
C00273169|09262017|500|1|500
C00273169|09282017|2000|1|2000
C00273169|09302017|750|8|5800
C00274431|08312017|76|790|114145
C00274431|09182017|100|1|100
C00274431|09252017|5000|1|5000
C00274431|09302017|76|805|118523
C00274944|09062017|375|2|750
C00274944|09132017|375|2|750
C00274944|09212017|250|1|250
C00274944|09272017|300|1|300
C00275529|08312017|51|40|2551
C00275529|09152017|700|1|700
C00275529|09202017|620|1|620
C00275529|09302017|40|40|1923
C00277152|08312017|118|16|2354
C00277152|09082017|250|1|250
C00277152|09302017|75|13|1210
C00277335|09052017|500|1|500
C00277335|09122017|500|1|500
C00277335|09152017|50|1|50
C00277335|09192017|2500|1|2500
C00277335|09202017|250|1|250
C00277335|09212017|250|1|250
C00277335|09262017|250|5|2100
C00277335|09292017|75|3|625
C00277335|09302017|175|2|350
C00277541|08312017|100|11|1702
C00277541|09012017|50|4|360
C00277541|09022017|25|3|300
C00277541|09032017|38|8|501
C00277541|09042017|150|4|650
C00277541|09052017|50|5|490
C00277541|09062017|150|10|1885
C00277541|09072017|75|9|940
C00277541|09082017|75|7|1045
C00277541|09092017|50|2|100
C00277541|09112017|10|1|10
C00277541|09122017|210|1|210
C00277541|09132017|90|14|2270
C00277541|09142017|25|1|25
C00277541|09152017|18|4|115
C00277541|09172017|25|1|25
C00277541|09182017|35|5|200
C00277541|09192017|35|6|265
C00277541|09202017|53|2|105
C00277541|09212017|25|2|50
C00277541|09222017|35|15|2011
C00277541|09232017|250|3|600
C00277541|09242017|75|8|1445
C00277541|09252017|25|3|60
C00277541|09262017|25|4|125
C00277541|09272017|20|1|20
C00277541|09282017|25|1|25
C00277541|09292017|35|3|170
C00277541|09302017|63|2|125
C00279216|08312017|49|304|20244
C00279216|09152017|47|308|20289
C00279216|09292017|46|316|20638
C00279331|08312017|57|111|10167
C00279331|09302017|81|107|14348
C00279380|08312017|110|63|9663
C00279380|09012017|36|13|473
C00279380|09032017|10|1|10
C00279380|09082017|150|1|150
C00279380|09102017|10|1|10
C00279380|09112017|19|2|37
C00279380|09132017|500|1|500
C00279380|09152017|40|19|771
C00279380|09172017|10|1|10
C00279380|09242017|10|1|10
C00279380|09252017|12|1|12
C00279380|09262017|265|2|530
C00279380|09292017|650|2|1300
C00279380|09302017|80|74|9020
C00279802|08312017|95|3|221
C00279802|09022017|40|8|292
C00279802|09032017|12|1|12
C00279802|09052017|30|1|30
C00279802|09072017|90|1|90
C00279802|09082017|50|3|296
C00279802|09092017|5|1|5
C00279802|09112017|38|4|832
C00279802|09142017|170|3|1265
C00279802|09152017|16|2|32
C00279802|09162017|95|1|95
C00279802|09172017|75|1|75
C00279802|09182017|16|2|32
C00279802|09192017|50|1|50
C00279802|09202017|100|3|230
C00279802|09212017|12|1|12
C00279802|09222017|95|3|216
C00279802|09262017|95|1|95
C00279802|09282017|95|3|225
C00279802|09292017|30|3|232
C00279802|09302017|7|3|38
C00279851|09062017|2209|1|2209
C00279851|09202017|1000|3|2250
C00279851|09292017|2401|1|2401
C00280743|09202017|390|43|17274
C00280909|09272017|50|1|50
C00281162|08312017|77|5|309
C00281162|09012017|38|138|4974
C00281162|09152017|38|141|5007
C00281162|09292017|38|148|5336
C00281212|08312017|50|380|32387
C00281212|09112017|-7|1|-7
C00281212|09302017|60|380|37954
C00282566|08312017|50|19|1272
C00282566|09302017|50|19|1272
C00282921|08312017|100|25|2865
C00282921|09302017|100|26|3265
C00283135|08312017|40|202|10467
C00283135|09012017|193|2|385
C00283135|09022017|30|5|207
C00283135|09032017|85|7|884
C00283135|09042017|64|4|224
C00283135|09052017|42|9|602
C00283135|09062017|58|6|790
C00283135|09072017|42|9|1360
C00283135|09082017|46|14|885
C00283135|09092017|30|9|337
C00283135|09102017|74|4|263
C00283135|09112017|500|17|8353
C00283135|09122017|100|13|4337
C00283135|09132017|48|10|667
C00283135|09142017|30|12|419
C00283135|09152017|64|6|399
C00283135|09162017|36|10|475
C00283135|09172017|30|3|145
C00283135|09182017|85|5|315
C00283135|09192017|30|9|399
C00283135|09202017|30|6|180
C00283135|09212017|75|4|312
C00283135|09222017|30|20|1009
C00283135|09232017|30|52|2846
C00283135|09242017|30|15|676
C00283135|09252017|36|10|574
C00283135|09262017|42|19|3732
C00283135|09272017|30|17|655
C00283135|09282017|42|23|2275
C00283135|09292017|250|3|657
C00283135|09302017|40|206|10689
C00283432|09092017|30|2|60
C00283432|09102017|30|3|95
C00283432|09112017|33|2|65
C00283432|09142017|5|1|5
C00283432|09182017|30|1|30
C00283432|09202017|60|1|60
C00283432|09222017|70|1|70
C00284810|09302017|235|124|38829
C00284885|09012017|19|802|21326
C00284885|09082017|15|616|10406
C00284885|09152017|18|851|21955
C00284885|09222017|15|676|10968
C00284885|09292017|17|914|22926
C00285171|09032017|250|2|500
C00285171|09112017|150|4|2400
C00285171|09202017|275|36|17650
C00285171|09212017|250|3|725
C00285171|09292017|375|2|750
C00285171|09302017|625|2|1250
C00285254|08312017|87|1|87
C00285254|09082017|500|1|500
C00285254|09112017|500|1|500
C00285254|09132017|1000|1|1000
C00285254|09192017|500|2|1000
C00285254|09202017|1000|1|1000
C00285254|09232017|2600|4|8400
C00285254|09252017|500|6|3000
C00285254|09272017|500|1|500
C00285254|09292017|250|1|250
C00285254|09302017|750|4|2587
C00286187|09012017|450|3|1150
C00286187|09072017|375|1|375
C00286187|09122017|150|2|300
C00286187|09132017|500|3|1100
C00286187|09152017|250|4|1050
C00286187|09182017|1800|5|6440
C00286187|09192017|1000|5|5050
C00286187|09212017|100|4|500
C00286187|09252017|1000|1|1000
C00286187|09282017|500|1|500
C00286187|09292017|1000|3|4700
C00286500|09022017|500|1|500
C00286500|09062017|250|1|250
C00286500|09072017|325|2|650
C00286500|09082017|500|1|500
C00286500|09092017|250|1|250
C00286500|09102017|500|1|500
C00286500|09112017|1475|2|2950
C00286500|09122017|250|3|750
C00286500|09132017|500|4|1900
C00286500|09152017|2700|1|2700
C00286500|09172017|500|2|1000
C00286500|09182017|375|4|1325
C00286500|09192017|500|7|5350
C00286500|09202017|250|10|3500
C00286500|09212017|500|3|3450
C00286500|09222017|500|12|9150
C00286500|09232017|250|7|2450
C00286500|09242017|375|2|750
C00286500|09252017|750|6|4250
C00286500|09262017|400|3|1625
C00286500|09272017|500|6|2750
C00286500|09282017|500|3|1750
C00286500|09292017|375|2|750
C00286500|09302017|500|3|1250
C00287003|08312017|50|99|7241
C00287003|09302017|50|97|7176
C00287904|09222017|2500|2|5000
C00287912|09152017|1125|2|2249
C00287912|09192017|500|1|500
C00288159|08312017|106|3|262
C00288159|09012017|150|4|600
C00288159|09072017|500|1|500
C00288159|09262017|245|3|645
C00288159|09272017|500|3|3250
C00288159|09282017|500|4|3300
C00288159|09292017|250|1|250
C00288159|09302017|3853|2|7705
C00289603|09062017|1000|3|2500
C00289603|09112017|350|2|700
C00289603|09122017|50|1|50
C00289603|09152017|188|2|375
C00289603|09182017|250|1|250
C00289603|09222017|1000|1|1000
C00289603|09252017|1600|2|3200
C00289603|09272017|1750|5|7950
C00289603|09292017|2700|1|2700
C00289603|09302017|2500|3|5050
C00290064|09112017|1000|6|7000
C00290064|09122017|1000|1|1000
C00290064|09132017|375|2|750
C00290064|09182017|500|7|3750
C00290064|09192017|1500|2|3000
C00290064|09202017|500|11|6300
C00290064|09252017|500|1|500
C00290064|09272017|500|1|500
C00290825|09122017|1000|1|1000
C00290825|09212017|50|1|50
C00290825|09282017|2700|3|5420
C00290825|09292017|500|1|500
C00291799|09152017|300|2|600
C00291799|09262017|1251|1|1251
C00292094|09012017|42|1|42
C00292094|09082017|73|40|3581
C00292094|09152017|41|2|82
C00292094|09182017|40|1|40
C00292094|09222017|50|55|4151
C00292094|09282017|30|1|30
C00292094|09292017|41|2|82
C00292318|08312017|60|82|7672
C00292318|09302017|70|92|11657
C00295527|08312017|230|1|230
C00295527|09012017|180|3|423
C00295527|09042017|503|1|503
C00295527|09112017|20|4|158
C00295527|09122017|100|3|710
C00295527|09132017|60|5|505
C00295527|09142017|25|3|75
C00295527|09152017|23|2|45
C00295527|09182017|88|10|2005
C00295527|09192017|60|9|1230
C00295527|09202017|75|6|495
C00295527|09212017|68|4|670
C00295527|09222017|100|3|280
C00295527|09252017|40|6|535
C00295527|09262017|100|1|100
C00295527|09272017|25|3|160
C00295527|09282017|40|6|350
C00295527|09292017|577|2|1153
C00296657|09012017|1125|10|13800
C00296657|09052017|500|1|500
C00296657|09292017|244|14|6326
C00296822|08312017|50|96|6362
C00296822|09302017|50|98|6455
C00297911|09172017|500|1|500
C00297911|09182017|482|1|482
C00298356|08312017|250|1|250
C00298356|09252017|1000|1|1000
C00299404|08312017|132|4|864
C00299404|09022017|375|2|750
C00299404|09062017|750|2|1500
C00299404|09072017|150|10|1880
C00299404|09082017|250|5|1900
C00299404|09122017|250|5|1400
C00299404|09132017|800|3|2050
C00299404|09182017|450|5|2300
C00299404|09222017|400|2|800
C00299404|09252017|375|6|4350
C00299404|09262017|1000|10|10000
C00299404|09272017|1500|1|1500
C00299404|09282017|1000|1|1000
C00299404|09292017|1000|7|7200
C00299404|09302017|1000|1|1000
C00299750|08312017|32|32|1363
C00299750|09302017|31|32|1343
C00300376|09012017|100|1|100
C00300376|09052017|100|3|275
C00300376|09062017|100|1|100
C00300376|09072017|150|1|150
C00300376|09152017|250|1|250
C00300376|09202017|300|1|300
C00300418|08312017|75|217|22928
C00300418|09302017|50|218|14917
C00300731|09112017|230|1|230
C00300731|09122017|173|2|345
C00300731|09192017|115|1|115
C00300731|09292017|173|2|345
C00300863|09222017|100|32|5233
C00301838|08312017|1000|1|1000
C00301838|09082017|500|1|500
C00301838|09172017|1000|1|1000
C00301838|09182017|1000|1|1000
C00301838|09202017|1000|1|1000
C00301838|09212017|1000|6|4750
C00301838|09222017|1000|3|3200
C00301838|09262017|500|1|500
C00301838|09272017|1000|1|1000
C00301838|09282017|1000|1|1000
C00301838|09292017|250|3|3200
C00302166|09012017|25|17|708
C00302166|09152017|32|18|808
C00302166|09292017|25|16|608
C00302687|09122017|83|5|480
C00302844|09052017|25|1|25
C00302844|09082017|21|242|8542
C00302844|09112017|45|1|45
C00302844|09122017|83|1|83
C00302844|09132017|50|1|50
C00302844|09142017|416|1|416
C00302844|09152017|100|3|380
C00302844|09192017|41|1|41
C00302844|09202017|41|1|41
C00302844|09212017|250|1|250
C00302844|09222017|20|255|8873
C00302844|09252017|83|2|166
C00302844|09272017|83|1|83
C00302844|09282017|100|3|440
C00302844|09302017|50|1|50
C00303024|08312017|80|1674|153982
C00303024|09222017|500|1|500
C00303024|09302017|100|1706|193605
C00303305|08312017|2500|15|27050
C00303305|09122017|750|2|1500
C00303305|09142017|1000|1|1000
C00303305|09152017|500|5|3000
C00303305|09172017|1000|1|1000
C00303305|09252017|2500|29|57850
C00303305|09272017|175|2|350
C00303305|09282017|400|1|400
C00303305|09302017|1000|9|12300
C00303339|09112017|125|1|125
C00303339|09122017|750|9|12850
C00303339|09182017|250|1|250
C00303339|09192017|1875|4|7250
C00303685|09302017|120|34|6765
C00304634|08312017|25|7|256
C00304634|09152017|23|8|268
C00304634|09292017|23|8|268
C00304709|09052017|250|1|250
C00304709|09132017|500|1|500
C00304709|09212017|1500|1|1500
C00304709|09272017|500|1|500
C00304709|09282017|250|1|250
C00304709|09292017|1000|3|2250
